ano,sigla_uf,nome_uf,id_municipio,nome_municipio,nome_regiao,nome_empresa,porte_empresa,tecnologia,transmissao,acessos
2018,AL,Alagoas,2704302,Maceió,Nordeste,J V P DA SILVA - ME,Pequeno Porte,ETHERNET,Cabo Metalico,23
2018,AL,Alagoas,2704302,Maceió,Nordeste,VELOZONE TELECOM EIRELI,Pequeno Porte,ETHERNET,Cabo Metalico,170
2018,AL,Alagoas,2704302,Maceió,Nordeste,R S A Aquino,Pequeno Porte,ETHERNET,Cabo Metalico,226
2018,AL,Alagoas,2704302,Maceió,Nordeste,A S DOS SANTOS - ME,Pequeno Porte,ETHERNET,Cabo Metalico,54
2018,AL,Alagoas,2704302,Maceió,Nordeste,ARAUJO E OLIVEIRA LTDA - ME,Pequeno Porte,ETHERNET,Cabo Metalico,1
2018,AL,Alagoas,2704302,Maceió,Nordeste,ARAUJO E OLIVEIRA LTDA - ME,Pequeno Porte,ETHERNET,Cabo Metalico,35
2018,AL,Alagoas,2704302,Maceió,Nordeste,JOSENILDO DA SILVA BOMFIM - ME,Pequeno Porte,ETHERNET,Cabo Metalico,1
2018,AL,Alagoas,2704302,Maceió,Nordeste,JOSENILDO DA SILVA BOMFIM - ME,Pequeno Porte,ETHERNET,Cabo Metalico,50
2018,AL,Alagoas,2704302,Maceió,Nordeste,BATISTA E SANTOS LTDA - ME,Pequeno Porte,ETHERNET,Cabo Metalico,50
2018,AL,Alagoas,2704302,Maceió,Nordeste,J J C TELECOMUNICACOES LTDA - ME,Pequeno Porte,ETHERNET,Cabo Metalico,52
2018,AL,Alagoas,2704302,Maceió,Nordeste,OI,Grande Porte,ETHERNET,Cabo Metalico,32
2018,AL,Alagoas,2704302,Maceió,Nordeste,OI,Grande Porte,ETHERNET,Cabo Metalico,469
2018,AL,Alagoas,2704302,Maceió,Nordeste,OI,Grande Porte,ETHERNET,Cabo Metalico,1
2018,AL,Alagoas,2704302,Maceió,Nordeste,OI,Grande Porte,ETHERNET,Cabo Metalico,98
2018,AL,Alagoas,2704302,Maceió,Nordeste,BT,Pequeno Porte,ETHERNET,Cabo Metalico,5
2018,AL,Alagoas,2704302,Maceió,Nordeste,BT,Pequeno Porte,ETHERNET,Cabo Metalico,1
2018,AL,Alagoas,2704302,Maceió,Nordeste,CLARO,Grande Porte,Cable Modem,Cabo Coaxial,29499
2018,AL,Alagoas,2704302,Maceió,Nordeste,CLARO,Grande Porte,Cable Modem,Cabo Coaxial,114
2018,AL,Alagoas,2704302,Maceió,Nordeste,CLARO,Grande Porte,Cable Modem,Cabo Coaxial,17516
2018,AL,Alagoas,2704302,Maceió,Nordeste,CLARO,Grande Porte,Cable Modem,Cabo Coaxial,13400
